st_name,user_name,user_id,local_guide,rating_stars,time_num,time_unit,comment,create_date,update_date
逢甲夜市金門無米廣東粥炒泡麵,Hong Hong,https://www.google.com/maps/contrib/112639764513137721472/reviews?hl=zh-TW,7 則評論 · 6 張相片,1 顆星,1,天,"評價為什麼會那麼高…打五星送紅茶！！！
（一次店）

如果想吃到金門道地的炒泡麵跟廣東粥…還是直接飛去金門吃比較好吃…廣東粥沒有很道地 粥的食材沒有像金門道地的好 裡面的肉就有有點… 吃到還有一坨米沒融開的..皮蛋好像放太久 吃起來不新鮮 至於炒泡麵是符合台中人口味 但騙不了我吃了十幾年的金門道地美食
環境衛生 很不ok 櫃檯那邊放廚餘回收的 感覺很多天沒清洗 整個廚餘味道很濃郁…從冰箱拿出來裝紅茶的大容器看起來很髒….桌子好像都沒擦過",2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,Gina Wen,https://www.google.com/maps/contrib/109699982035879625490/reviews?hl=zh-TW,在地嚮導 · 9 則評論 · 16 張相片,5 顆星,1,天,"廣東粥清甜鮮美
金磚豆腐份量足夠
起司和炒泡麵是絕配
值得推薦！",2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,小瓜呆,https://www.google.com/maps/contrib/104122843403998531571/reviews?hl=zh-TW,在地嚮導 · 66 則評論 · 9 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,黃志偉,https://www.google.com/maps/contrib/106756581725141159294/reviews?hl=zh-TW,5 則評論 · 3 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,蕭絨云,https://www.google.com/maps/contrib/101071222755948837699/reviews?hl=zh-TW,在地嚮導 · 45 則評論 · 23 張相片,5 顆星,1,天,美味好吃,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,洪婷,https://www.google.com/maps/contrib/109967875432511213295/reviews?hl=zh-TW,1 則評論 · 3 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,陳詩涵,https://www.google.com/maps/contrib/100827753643076335064/reviews?hl=zh-TW,在地嚮導 · 24 則評論 · 7 張相片,5 顆星,1,天,非常好吃 我的愛店,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,鄭志煌,https://www.google.com/maps/contrib/109254863327538543489/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,1,天,非常好吃的炒泡麵，每次來逢甲必吃的美食👍👍👍,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,崎全機械,https://www.google.com/maps/contrib/104516311837607653176/reviews?hl=zh-TW,3 則評論 · 5 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,Shining Kao,https://www.google.com/maps/contrib/111661786002489284650/reviews?hl=zh-TW,"在地嚮導 · 279 則評論 · 1,165 張相片",5 顆星,2,天,招牌紅茶很好喝不會甜，炒泡麵必需攪拌攪拌一下才開始食用才不會太鹹,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,co co,https://www.google.com/maps/contrib/102071668690510345453/reviews?hl=zh-TW,11 則評論 · 11 張相片,5 顆星,2,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,教育部,https://www.google.com/maps/contrib/109859562606702148991/reviews?hl=zh-TW,6 則評論 · 3 張相片,5 顆星,2,天,很好吃,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,李貴華,https://www.google.com/maps/contrib/106142604719605573718/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,2,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,沈怡辰,https://www.google.com/maps/contrib/102045758926246386897/reviews?hl=zh-TW,2 則評論 · 1 張相片,5 顆星,2,天,份量足，青菜也很多，孩子說又香又好吃。,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,張振勲,https://www.google.com/maps/contrib/108034672831041438610/reviews?hl=zh-TW,在地嚮導 · 16 則評論 · 114 張相片,5 顆星,2,天,美食饗宴,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,煞气趴趴,https://www.google.com/maps/contrib/110329456266079396463/reviews?hl=zh-TW,在地嚮導 · 25 則評論 · 9 張相片,5 顆星,3,天,好吃,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,Justin wu,https://www.google.com/maps/contrib/101646388031906989140/reviews?hl=zh-TW,在地嚮導 · 17 則評論 · 14 張相片,5 顆星,4,天,炒泡麵超好吃,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,Kai Ru,https://www.google.com/maps/contrib/112887558810448657804/reviews?hl=zh-TW,在地嚮導 · 14 則評論 · 6 張相片,5 顆星,5,天,,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,海龍王世堅,https://www.google.com/maps/contrib/113232599150419273847/reviews?hl=zh-TW,3 則評論 · 2 張相片,5 顆星,5,天,超級有料,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,SAN LIN,https://www.google.com/maps/contrib/118018361604368392941/reviews?hl=zh-TW,在地嚮導 · 27 則評論 · 10 張相片,5 顆星,5,天,好吃,2025-05-04,2025-05-04
逢甲夜市金門無米廣東粥炒泡麵,Chun w,https://www.google.com/maps/contrib/108405146125054856869/reviews?hl=zh-TW,在地嚮導 · 38 則評論 · 11 張相片,5 顆星,5,天,好吃,2025-05-04,2025-05-04
首爾韓鍋 GANGNAM Korean Restaurant 서울 강남닭갈비 맛집 (最後收客 20:30),黃品睿,https://www.google.com/maps/contrib/114947281344539520277/reviews?hl=zh-TW,1 則評論 · 1 張相片,5 顆星,6,小時,點雜菜冬粉豬肉不辣很大碗很好吃冬粉很入味，但要趁熱吃，還附一碗湯，小菜可續，飲料、水跟白飯自取，個人很愛他的泡菜醃蘿蔔,2025-05-04,2025-05-04
首爾韓鍋 GANGNAM Korean Restaurant 서울 강남닭갈비 맛집 (最後收客 20:30),多多,https://www.google.com/maps/contrib/105222955779839786052/reviews?hl=zh-TW,9 則評論 · 11 張相片,5 顆星,6,小時,個人很喜歡醃泡菜跟蘿蔔而且小菜還可以續，我點的是嫩豆腐鍋換牛肉片不辣，湯很香而且夠味豆腐也很嫩，肉有醃過的感覺，料很足，下次還想再來。,2025-05-04,2025-05-04
首爾韓鍋 GANGNAM Korean Restaurant 서울 강남닭갈비 맛집 (最後收客 20:30),lin vup,https://www.google.com/maps/contrib/107337690633092974254/reviews?hl=zh-TW,在地嚮導 · 41 則評論 · 4 張相片,3 顆星,3,天,點韓式豆腐鍋，湯好普通，小菜調味也很普通，整體調味都偏酸沒層次，失望,2025-05-04,2025-05-04
泰辛火山排骨/火山蝦,吳承蔚,https://www.google.com/maps/contrib/100425276556740600659/reviews?hl=zh-TW,11 則評論 · 4 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
泰辛火山排骨/火山蝦,王昱文,https://www.google.com/maps/contrib/102634292428312694717/reviews?hl=zh-TW,在地嚮導 · 28 則評論 · 22 張相片,3 顆星,2,天,"跟泰國的味道完全不一樣
失望失望
肉沒什麼油脂 柴柴的
店家的服務很周全
有地方洗手",2025-05-04,2025-05-04
泰辛火山排骨/火山蝦,黃子琳,https://www.google.com/maps/contrib/113557685215046055065/reviews?hl=zh-TW,在地嚮導 · 9 則評論 · 28 張相片,2 顆星,3,天,2023年分量吃的很滿足，每隔了一年再去份量一年比一年少，也變的比較鹹。。希望可以漲價，但份量不要一直少，會影響我下次再去的意願。。,2025-05-04,2025-05-04
將軍滷味,可愛又迷人的反派角色,https://www.google.com/maps/contrib/114098053451004210843/reviews?hl=zh-TW,在地嚮導 · 197 則評論 · 48 張相片,1 顆星,1,天,逢甲有三家將軍滷味，這間是最難吃的,2025-05-04,2025-05-04
將軍滷味,林侑賢,https://www.google.com/maps/contrib/112547021771003556031/reviews?hl=zh-TW,11 則評論 · 5 張相片,1 顆星,4,天,"1. 放滷味籃子太少，朋友要買要分開放也有困難

2. 排隊動線也混亂

3.老闆娘態度很差，夾菜一邊催夾快一點啊

4.東西也難吃

5.已經說分開放，結帳還說我只知道全部多少錢，沒辦法分開算",2025-05-04,2025-05-04
星空Stellato（逢甲店）,Jenny,https://www.google.com/maps/contrib/105604475884811333615/reviews?hl=zh-TW,"在地嚮導 · 51 則評論 · 1,186 張相片",5 顆星,8,小時,"位於逢甲夜市的義式餐廳
-
💸可現金、LINE Pay",2025-05-04,2025-05-04
星空Stellato（逢甲店）,Verna Li,https://www.google.com/maps/contrib/114580637880992667067/reviews?hl=zh-TW,在地嚮導 · 62 則評論 · 8 張相片,3 顆星,10,小時,"以前白醬嫩雞義大利麵都會有高麗菜
現在只有嫩雞⋯吃起來好空虛",2025-05-04,2025-05-04
星空Stellato（逢甲店）,賴坤毅,https://www.google.com/maps/contrib/115429989143490918253/reviews?hl=zh-TW,4 則評論 · 3 張相片,5 顆星,1,天,,2025-05-04,2025-05-04
星空Stellato（逢甲店）,Lin Cheng Hong,https://www.google.com/maps/contrib/110379223928405997536/reviews?hl=zh-TW,1 則評論 · 3 張相片,5 顆星,4,天,燉飯好吃 份量也很夠 升級也不用加錢 推推！,2025-05-04,2025-05-04
菇菇窩,Marien,https://www.google.com/maps/contrib/104818635168249129321/reviews?hl=zh-TW,在地嚮導 · 27 則評論 · 14 張相片,1 顆星,4,小時,太油了，如果離心掉多餘的油會好很多，還有椒鹽灑太多了超級鹹，不然本身菇菇很好吃。,2025-05-04,2025-05-04
茶廬,毓庭,https://www.google.com/maps/contrib/105712278726261058417/reviews?hl=zh-TW,,5 顆星,2,天,,2025-05-04,2025-05-04
茶廬,楊兆羽,https://www.google.com/maps/contrib/106322860633344333050/reviews?hl=zh-TW,6 則評論,2 顆星,3,天,"主菜乾乾的，配菜不好吃，
最近看到老闆對於自己的配菜有不同見解，
有時強迫客人吃完小菜才能走。
雖然看起來很好心，但不知道自己煮的菜符不符合客人的口味。
希望可以好好的保持小菜的品質，順便告知當天小菜為何??????",2025-05-04,2025-05-04
萬華甜不辣,SS W,https://www.google.com/maps/contrib/103080088180729375194/reviews?hl=zh-TW,在地嚮導 · 43 則評論 · 4 張相片,5 顆星,3,天,雖然不知道為什麼開在逢甲要叫萬華甜不辣，但是還是默默吃到了第7年,2025-05-04,2025-05-04
CIRCHURROS 油吉條-逢甲店,張昀萱,https://www.google.com/maps/contrib/115976444752194395813/reviews?hl=zh-TW,在地嚮導 · 23 則評論 · 3 張相片,4 顆星,5,天,"當晚11.多有回撥確認
服務態度很好
但是特地多繞一個小時車程過去
難免有些怒氣
才會留下一星評論
主要是希望可以改善

老闆態度很好所以改成四星
剩下一星留給下次光顧
希望是真的好吃(⁎⁍̴̛ᴗ⁍̴̛⁎)

——————————————————

找那麼多人拍影片宣傳
一整天都刷到三次不同人拍的影片
特地一下高鐵就跑來逢甲
一路上打電話都沒接
原本想說說不定工作人員在忙
結果到店門口跟我說賣完了
然後接電話的還不是現場人員
也不存在太忙沒辦法接電話的問題

跑這麼遠真的是很失望⋯⋯",2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Ncc Ncc,https://www.google.com/maps/contrib/103862866437516071195/reviews?hl=zh-TW,1 則評論,5 顆星,8,小時,"自助吧很豐富 有關東煮吃到飽煮得蠻好吃的
排餐很讚👍cp值高！
環境很用心  打卡有送薯條喔！",2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,劉峻佑,https://www.google.com/maps/contrib/115028507907276601792/reviews?hl=zh-TW,9 張相片,5 顆星,9,小時,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,選宣王,https://www.google.com/maps/contrib/102631043808544867688/reviews?hl=zh-TW,8 則評論 · 1 張相片,5 顆星,9,小時,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,林波波,https://www.google.com/maps/contrib/104406895016319688750/reviews?hl=zh-TW,8 則評論,5 顆星,10,小時,超好吃，CP值超高！ ！,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,陳威愷,https://www.google.com/maps/contrib/116766650577809251875/reviews?hl=zh-TW,3 則評論 · 3 張相片,5 顆星,1,天,整體氛圍佳，餐點不錯，關東煮值得推薦，份量足夠，白飯關東煮吃到飽,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,張博硯,https://www.google.com/maps/contrib/103852944832350032220/reviews?hl=zh-TW,2 則評論 · 2 張相片,5 顆星,2,天,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Kyle Wang,https://www.google.com/maps/contrib/112187945245199209056/reviews?hl=zh-TW,6 則評論 · 3 張相片,5 顆星,2,天,6,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,蔡小姐,https://www.google.com/maps/contrib/104300769790025157601/reviews?hl=zh-TW,3 則評論 · 1 張相片,5 顆星,2,天,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Jiashuo Chang,https://www.google.com/maps/contrib/109058816867263065371/reviews?hl=zh-TW,10 則評論 · 2 張相片,5 顆星,3,天,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,李奇,https://www.google.com/maps/contrib/118136653120863932911/reviews?hl=zh-TW,6 則評論 · 9 張相片,5 顆星,3,天,來吃母親節套餐,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Lin Graham,https://www.google.com/maps/contrib/116110947418447921738/reviews?hl=zh-TW,2 則評論 · 3 張相片,5 顆星,4,天,餐點美味 自助吧選項多 份量大 適合全家大小來品嚐,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Dean Wang,https://www.google.com/maps/contrib/108660091672377232976/reviews?hl=zh-TW,在地嚮導 · 15 則評論 · 39 張相片,5 顆星,4,天,168 元起就能吃到飽，用餐環境佳，值得再來,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,xuan,https://www.google.com/maps/contrib/111475293140946629155/reviews?hl=zh-TW,6 則評論 · 10 張相片,5 顆星,4,天,食物多樣化，服務員親切,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Christine Rose,https://www.google.com/maps/contrib/103763167377269195043/reviews?hl=zh-TW,2 則評論 · 4 張相片,5 顆星,4,天,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,張天空,https://www.google.com/maps/contrib/105332342387078290438/reviews?hl=zh-TW,8 則評論 · 5 張相片,5 顆星,4,天,很不錯喔,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,John Lin,https://www.google.com/maps/contrib/106514078840585556877/reviews?hl=zh-TW,6 則評論 · 3 張相片,5 顆星,4,天,平價好吃👍,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,0000,https://www.google.com/maps/contrib/115878840936997068027/reviews?hl=zh-TW,4 則評論 · 1 張相片,5 顆星,4,天,非常好吃,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,obama,https://www.google.com/maps/contrib/115693272873763677515/reviews?hl=zh-TW,在地嚮導 · 26 則評論 · 7 張相片,5 顆星,4,天,好吃,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,許藝薽,https://www.google.com/maps/contrib/107978391655784388629/reviews?hl=zh-TW,9 則評論 · 5 張相片,5 顆星,4,天,這價位可以，豬排很厚實，自助吧的食物也不錯吃，小朋友吃的很開心,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,黃瓊慧,https://www.google.com/maps/contrib/102151638616205164054/reviews?hl=zh-TW,4 則評論 · 6 張相片,5 顆星,4,天,肉嫩好吃，小菜夠味，沙拉吧東西和關東煮都好吃美味,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,nicolas tsao,https://www.google.com/maps/contrib/113379776040569786472/reviews?hl=zh-TW,3 則評論 · 2 張相片,5 顆星,4,天,"店鋪乾淨整潔,餐點口味不錯
自助吧有關東煮、冰淇淋、小菜",2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,Jun Mon,https://www.google.com/maps/contrib/101890441887782718638/reviews?hl=zh-TW,8 則評論 · 11 張相片,5 顆星,4,天,豬排好好吃🤤關東煮湯很好喝～～,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,林彥佑,https://www.google.com/maps/contrib/101817813407142863425/reviews?hl=zh-TW,在地嚮導 · 31 則評論 · 6 張相片,5 顆星,4,天,價格便宜,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,吳宗駿（可達鴨）,https://www.google.com/maps/contrib/100469589110179696693/reviews?hl=zh-TW,在地嚮導 · 10 則評論 · 9 張相片,5 顆星,5,天,,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,那隻渝,https://www.google.com/maps/contrib/116768248508157954360/reviews?hl=zh-TW,在地嚮導 · 21 則評論 · 9 張相片,5 顆星,5,天,絕對是五星好評,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,紫瑄,https://www.google.com/maps/contrib/116342561290011631624/reviews?hl=zh-TW,在地嚮導 · 19 則評論 · 3 張相片,5 顆星,5,天,好吃,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,為蝦米,https://www.google.com/maps/contrib/110713426187809031559/reviews?hl=zh-TW,在地嚮導 · 22 則評論 · 4 張相片,5 顆星,5,天,分享送脆薯,2025-05-04,2025-05-04
京厚屋-逢甲店 | 日式豬排 | 咖哩 | 壽喜燒 | 自助吧 | 霜淇淋,王玉芬,https://www.google.com/maps/contrib/104337232184664106366/reviews?hl=zh-TW,在地嚮導 · 60 則評論 · 47 張相片,1 顆星,5,天,"冬瓜茶超級甜
卡曼橘飲沒味道
其餘餐點尚可
採自己入座
第一次來都沒人來介紹菜單之類的
把客人丟在座位上",2025-05-04,2025-05-04
